car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
18,3,11000,0,0,0,1100000
7,9,120000,0,1,0,350000
2,3,10000,0,0,0,800000
46,5,36700,1,1,0,895000
15,9,120000,0,1,0,300000
3,7,82100,1,1,0,590000
5,11,72000,1,0,0,211000
18,5,88099,1,0,0,620000
45,2,60000,0,1,0,700000
93,7,35000,1,1,1,1075000
5,11,70000,0,0,0,199000
16,6,26000,1,0,1,645000
9,5,70000,0,1,0,580000
28,8,110000,0,1,1,550000
2,3,20000,1,0,1,795000
9,7,150000,0,1,0,485000
13,7,146000,0,1,0,1000000
15,7,38000,1,0,0,435000
8,4,25000,1,1,1,975000
7,4,11707,1,0,0,650000
7,8,100000,0,1,0,320000
29,3,25000,0,1,0,1150000
7,7,16000,0,1,0,500000
15,6,68393,1,1,0,650000
23,13,90000,0,0,0,160000
3,6,61000,1,0,0,525000
24,4,43000,0,1,0,1300000
1,6,21000,1,0,0,505000
3,5,71500,1,1,0,690000
31,7,73500,1,1,0,275000
2,4,110000,0,1,0,800000
32,4,60000,0,1,0,780000
3,5,125000,0,1,0,725000
18,7,30000,0,0,0,625000
0,3,37000,1,0,0,349000
66,7,36000,1,0,1,1099000
0,4,12706,1,0,0,313000
15,6,44000,0,0,0,450000
1,5,80000,0,1,0,480000
0,4,11000,1,0,0,325000
46,4,50000,1,0,0,750000
14,3,4933,1,0,0,710000
8,4,23000,1,0,1,1050000
13,9,174000,1,1,0,850000
38,3,16000,1,1,1,5800000
34,8,72986,1,1,0,500000
11,3,35000,0,0,0,800000
36,5,36000,1,0,1,450000
18,7,86113,1,0,0,550000
31,6,76416,1,1,0,500000
9,6,61000,1,1,0,495000
77,5,28000,1,0,1,1525000
15,5,63581,1,0,0,575000
46,8,120000,0,1,0,460000
15,5,58000,1,0,0,440000
13,8,170000,0,1,0,700000
47,11,60893,1,1,0,350000
15,3,90000,0,1,0,700000
2,12,11638,1,0,0,300000
110,11,25000,1,0,1,3800000
42,6,60000,1,1,0,695000
50,5,56000,1,0,1,2890000
5,12,70000,1,0,1,235000
28,6,80000,0,1,0,1120000
2,3,39000,1,1,0,625000
78,3,21000,0,0,1,1150000
69,10,48000,1,0,0,266000
11,2,9000,1,1,0,925000
32,3,20180,1,1,1,975000
3,5,55000,1,1,0,750000
0,9,69254,1,0,0,230000
48,8,49000,1,1,0,525000
1,7,41000,1,0,0,380000
2,4,15000,0,0,0,620000
76,6,81000,1,0,1,1725000
44,9,79000,1,1,1,1250000
44,6,55200,1,1,1,1725000
27,4,13000,0,0,0,215000
53,7,68000,1,1,1,2450000
8,8,45000,0,1,0,495000
15,5,90503,1,1,0,725000
32,3,89000,1,1,0,895000
13,5,70000,1,1,0,945000
18,11,86000,1,0,0,335000
4,11,25000,0,0,0,175000
4,5,64000,1,0,0,339000
2,9,74357,1,0,0,470000
12,7,66000,1,1,1,1365000
33,4,25000,0,0,1,520000
79,5,35000,1,1,1,3600000
11,5,62563,1,1,0,750000
14,5,34114,1,0,0,639000
13,7,15000,0,1,0,925000
0,4,7000,0,0,0,300000
24,7,150000,0,1,0,725000
15,5,60000,0,0,0,369000
16,8,66000,1,1,0,490000
34,3,16000,1,0,0,635000
52,3,5333,1,0,1,4595000
22,3,40000,0,0,0,610000
8,3,35000,0,0,1,950000
34,11,60000,0,0,0,200000
7,4,80000,0,1,0,630000
64,5,49000,1,1,1,660000
22,6,70000,0,1,0,480000
44,5,30000,1,0,1,1890000
2,7,30000,0,0,0,470000
11,5,40000,0,1,0,850000
45,3,60204,1,1,0,525000
24,5,49000,1,1,1,1300000
31,9,41650,0,1,0,295000
17,2,15000,0,0,0,1200000
13,12,160000,0,1,0,450000
3,6,37000,1,0,1,675000
15,9,46000,1,0,0,370000
0,16,100000,0,0,0,100000
36,5,36545,1,0,0,450000
0,8,95011,1,0,0,225000
1,4,22000,1,0,0,485000
8,9,68812,1,1,0,440000
2,6,30000,0,0,0,500000
23,13,25000,0,0,0,119000
13,4,67500,1,1,0,1350000
31,4,83000,1,1,0,650000
16,5,50000,0,1,1,725000
8,3,15000,0,1,0,1240000
0,14,30000,0,0,0,120000
14,3,39000,1,0,0,600000
26,3,15000,0,0,0,550000
4,11,45000,1,0,0,190000
64,3,35000,1,1,1,1090000
66,11,154667,1,1,1,575000
54,8,48000,1,1,1,2011000
11,4,31000,1,0,0,785000
22,6,90000,0,0,0,350000
15,7,70310,1,1,0,575000
8,7,32000,1,0,0,580000
19,5,120000,0,1,0,560000
16,9,71000,1,0,0,425000
11,2,27645,1,1,0,951000
7,14,106000,1,1,0,299000
15,5,40000,0,1,0,550000
60,13,57000,1,0,1,250000
15,7,60000,0,1,0,500000
18,12,67500,1,0,1,290000
36,2,60000,0,2,0,400000
80,13,68000,1,0,1,750000
15,8,90000,0,1,0,400000
4,8,58000,1,0,0,320000
71,3,22000,1,0,0,750000
53,2,10000,0,1,1,5700000
2,6,80000,0,0,0,520000
28,8,180000,0,1,0,450000
44,9,120000,0,0,1,1100000
60,9,80000,0,0,1,600000
67,4,20000,0,0,0,550000
18,6,53000,1,0,0,610000
50,10,65000,1,1,1,2899000
1,7,95094,1,1,0,395000
1,7,65000,1,0,0,399000
5,4,32000,0,0,0,410000
11,5,28963,1,1,0,600000
1,5,45000,1,0,0,420000
3,3,40000,0,1,0,870000
1,3,50000,0,1,0,545000
71,4,15000,0,0,0,650000
9,5,138000,0,1,0,578000
34,3,7000,1,0,0,745000
17,6,77559,1,1,0,860000
2,9,53000,1,1,0,299000
9,8,70000,0,1,0,500000
22,8,29500,1,1,0,450000
8,4,10000,0,0,0,1125000
7,6,66000,0,1,0,520000
52,9,45500,1,1,1,1380000
2,3,16285,1,0,0,675000
12,13,57000,1,0,1,895000
43,10,95000,1,1,1,1125000
0,12,22000,0,0,0,140000
34,3,22000,1,0,1,760000
22,2,20000,0,0,0,615000
24,5,44890,1,1,1,975000
3,6,78000,1,0,0,635000
0,9,42000,1,0,0,211000
2,6,69482,1,0,0,565000
18,11,47000,1,0,0,325000
11,5,36889,1,0,0,530000
2,3,72500,0,1,0,650000
18,11,65000,1,0,0,325000
15,8,50000,1,0,0,375000
70,5,20400,1,1,1,3650000
53,5,36000,1,1,1,2790000
4,8,67000,1,2,0,260000
5,9,73000,1,0,0,240000
0,3,14000,1,0,0,350000
4,11,147626,0,0,0,199000
18,7,46000,0,1,0,501000
14,4,17865,1,0,0,677000
22,8,39500,0,1,0,320000
32,5,60000,0,1,0,925000
32,3,12000,1,1,0,925000
91,2,13000,1,1,0,1711000
46,6,48200,1,1,0,535000
22,2,14000,1,0,1,760000
18,5,56000,1,0,0,660000
7,8,54000,1,1,0,445000
51,8,55000,1,0,0,335000
77,4,21000,1,0,0,970000
12,7,80000,1,1,1,1475000
64,9,100000,0,0,0,300000
76,1,72000,1,0,0,345000
31,7,77000,1,1,0,325000
15,6,190000,0,1,0,500000
17,5,50000,0,1,0,960000
21,6,43719,1,0,0,245000
13,11,200000,1,1,0,650000
18,8,61000,1,0,0,425000
18,22,70000,0,0,0,70000
15,7,120000,0,1,0,500000
27,3,15000,0,0,0,285000
20,4,43200,0,1,0,2450000
44,9,64705,1,1,1,1350000
32,4,26000,0,1,0,850000
18,10,50000,1,0,0,300000
36,4,39000,1,0,1,425000
4,9,65000,1,0,0,276000
6,2,27000,1,0,0,1025000
5,11,90000,1,0,0,275000
46,7,70000,0,1,0,500000
2,6,50000,1,0,0,550000
0,3,15453,2,0,0,327000
27,2,10000,0,0,0,260000
53,3,15200,1,1,1,4500000
1,2,10000,0,0,1,650000
28,7,113000,1,1,0,685000
42,5,39540,1,0,0,562000
32,3,9000,1,1,0,960000
17,4,19543,0,0,0,1100000
4,11,61000,1,0,0,195000
34,7,20000,1,0,0,650000
26,4,26000,1,0,0,490000
11,4,25000,1,0,1,740000
24,6,140000,1,1,0,1050000
21,4,16000,0,0,0,315000
24,6,170000,0,1,0,825000
78,3,30000,0,0,1,1300000
43,6,55000,1,1,1,2550000
55,6,27000,1,0,1,3999000
2,5,77000,1,1,0,650000
13,14,175000,1,1,0,600000
16,6,48000,1,1,0,699000
3,3,25358,1,1,0,950000
4,11,57000,1,0,0,211000
13,5,120000,0,1,0,950000
0,11,41000,1,0,0,160000
19,5,58800,1,1,0,585000
38,3,7000,1,1,1,4750000
36,4,31000,1,0,0,499000
14,2,13500,0,0,0,578000
93,4,46000,1,1,1,1925000
47,9,67000,0,1,0,400000
34,6,61000,1,1,0,625000
15,5,68000,1,1,0,465000
0,5,40000,0,0,0,350000
31,5,145000,0,1,0,400000
53,9,67000,1,1,1,890000
1,5,34000,1,0,0,410000
2,7,44000,1,0,0,535000
1,5,41473,1,0,0,550000
13,11,333000,0,1,0,415000
24,5,15000,1,1,1,1620000
11,4,25000,1,0,1,795000
42,5,32700,1,0,0,491000
14,3,8610,2,0,1,725000
15,8,47500,0,1,0,625000
14,6,50000,0,1,0,500000
3,8,88000,1,1,0,460000
43,11,51000,1,1,1,925000
18,15,55000,1,0,0,120000
22,3,69000,1,1,1,860000
7,10,22813,1,1,0,450000
36,4,60000,0,0,0,400000
18,4,12729,1,0,0,1138000
46,5,41000,0,2,0,780000
42,4,32714,1,0,0,650000
5,12,15000,0,0,0,165000
18,5,78123,1,0,0,651000
22,7,109000,1,1,0,450000
18,7,52643,1,1,0,525000
64,7,65000,1,0,0,575000
11,2,15000,0,0,0,830000
16,9,78762,1,0,0,428000
4,9,60000,0,0,0,300000
17,5,37859,1,1,0,709000
24,3,29890,1,1,0,1265000
18,5,55555,1,0,0,590000
3,6,15000,0,1,0,770000
39,11,120000,1,0,0,395000
34,8,60000,0,0,0,350000
8,4,62000,1,1,0,760000
2,6,20000,0,0,0,486000
7,1,10000,0,0,0,615000
53,4,1198,1,0,1,5743000
21,3,50000,0,0,0,300000
32,5,50000,0,1,0,950000
22,7,53000,1,0,0,485000
24,9,67000,1,1,0,525000
18,9,134532,1,0,1,440000
0,5,60000,1,0,0,275000
16,9,62000,1,0,0,370000
0,3,4600,0,0,0,280000
21,1,3960,1,0,1,550000
1,7,55738,1,0,1,440000
8,10,170000,0,1,0,370000
13,10,76325,1,1,0,560000
2,3,20000,0,0,0,650000
13,3,30000,1,1,1,2250000
7,13,73000,1,1,0,250000
46,9,76000,1,1,0,625000
43,12,74000,1,0,1,565000
24,8,95000,0,1,0,750000
0,3,29000,1,2,0,345000
0,3,7204,1,0,0,336000
18,5,31975,1,0,0,539000
5,10,43785,1,0,0,210000
92,7,65000,1,1,1,1725000
2,7,63000,1,1,0,365000
18,5,50000,1,1,0,825000
0,17,70000,0,0,0,100000
4,16,90000,0,0,0,115000
14,6,20000,0,0,0,600000
32,3,61000,1,1,0,1025000
18,8,31000,1,0,0,560000
2,5,70000,0,1,0,750000
52,7,33000,1,1,1,1775000
59,1,4800,1,0,0,1800000
15,3,60000,0,0,0,800000
47,4,50000,0,1,0,890000
8,11,50111,1,1,0,199000
24,8,90000,0,1,0,800000
8,6,34105,1,1,0,549000
14,2,12705,1,0,0,775000
47,8,120000,0,1,0,425000
18,6,59000,1,1,0,700000
43,5,68000,1,1,1,2090000
2,4,32000,1,0,0,595000
8,7,41000,1,0,0,559000
26,3,19000,1,0,1,625000
37,3,10000,0,0,0,480000
0,7,50000,1,0,0,240000
3,4,40000,0,1,0,885000
2,6,85000,1,1,0,610000
14,5,76000,1,1,0,650000
24,7,110000,0,1,0,750000
19,10,120000,0,1,0,400000
5,11,65000,1,0,0,175000
24,9,48000,1,1,0,695000
11,4,44000,1,0,1,780000
8,9,100000,0,1,0,520000
31,6,67362,1,1,0,445000
49,4,41723,1,1,0,1350000
18,5,50000,0,0,0,660000
4,16,33650,0,0,0,110000
5,9,31000,0,0,0,252000
2,8,76000,1,1,0,375000
3,6,720000,1,1,0,675000
0,6,49000,1,0,0,270000
1,8,65000,1,1,0,348000
4,7,35000,0,0,0,370000
14,3,25000,0,0,0,575000
2,3,25000,0,0,0,535000
46,8,55000,1,1,0,550000
17,6,67000,1,1,1,1059000
64,5,80000,0,1,0,650000
22,8,73000,1,1,0,325000
93,7,65000,1,1,1,1250000
19,6,42135,1,1,0,561000
30,3,5000,0,0,0,680000
38,9,72133,1,1,1,1675000
67,1,3500,0,0,0,650000
71,4,21000,1,0,0,650000
37,3,9600,0,0,0,650000
2,4,27240,1,0,0,642000
15,6,45782,1,1,0,410000
1,4,30000,0,0,0,480000
15,3,35000,0,0,0,550000
24,3,17750,1,1,1,1675000
29,3,45906,0,1,0,1200000
66,5,20000,0,0,0,1500000
79,8,51000,1,1,1,3100000
7,11,100000,0,1,0,250000
21,4,19200,1,0,1,349000
7,4,70000,0,1,0,600000
28,10,105000,0,1,0,460000
20,3,25344,1,1,1,3485000
44,9,80000,1,1,1,1475000
5,8,60000,0,0,0,230000
2,2,5000,0,0,0,700000
2,2,20000,0,0,0,621000
37,5,50000,0,0,0,235000
43,7,70400,1,1,1,2045000
5,10,58000,1,0,0,270000
22,7,87000,1,1,0,375000
21,4,70000,0,0,0,345000
4,2,11400,1,0,0,490000
34,9,60000,0,1,0,300000
0,5,9223,1,0,0,300000
10,3,10782,1,1,1,3000000
36,7,35000,0,0,0,320000
13,4,55000,1,1,1,1755000
2,5,55000,1,0,0,490000
47,3,60000,0,1,0,1100000
22,7,39337,2,0,0,410000
93,4,67001,1,1,1,1650000
13,3,28000,1,1,1,1890000
22,6,44000,1,1,0,600000
96,5,47000,1,0,0,299000
60,15,80000,0,0,0,250000
3,8,233000,1,1,0,460000
34,7,53000,1,1,0,560000
20,9,102000,1,1,0,880000
0,4,23000,0,0,0,390000
28,6,140000,0,1,0,900000
19,11,40000,0,1,0,380000
7,6,50000,0,0,0,425000
5,12,84255,1,0,0,215000
19,8,80000,0,1,0,470000
3,6,162828,1,1,0,531000
20,4,46975,1,1,1,3080000
3,4,26100,1,1,0,700000
7,8,225000,0,1,0,450000
13,13,90000,1,1,0,695000
2,5,27884,1,0,0,629000
18,6,80000,0,1,0,600000
2,8,65000,1,1,0,475000
7,8,63000,0,0,0,428000
0,6,50000,0,0,0,250000
1,3,41000,0,0,0,520000
22,2,20000,1,0,0,825000
6,2,26000,1,0,1,1095000
34,3,14510,1,0,0,560000
14,4,42000,0,1,0,700000
53,7,35000,1,1,1,2395000
45,4,58000,1,1,0,395000
0,6,75000,1,0,0,265000
0,11,27000,1,0,0,220000
7,5,29123,1,1,0,570000
2,8,37900,1,1,0,435000
94,4,45212,1,1,0,1598000
32,4,40000,1,1,0,825000
88,2,10000,0,0,0,950000
15,3,18000,1,0,0,650000
17,6,52000,1,1,0,925000
46,5,52000,1,0,0,615000
0,11,100000,0,0,0,160000
18,6,66996,1,0,0,675000
7,4,30000,0,0,0,435000
12,6,24000,1,1,1,4200000
14,5,59434,1,0,0,599000
58,9,95000,1,1,1,2150000
1,6,8700,1,0,0,475000
13,11,94000,1,1,0,675000
7,6,101000,1,1,0,565000
1,4,29000,0,0,0,467000
44,5,55000,1,0,1,1851000
13,5,50000,1,1,0,1375000
24,6,75000,0,1,0,850000
64,5,48000,1,1,1,675000
11,5,48048,1,1,0,575000
13,13,165999,1,1,0,461000
60,13,90000,0,0,0,235000
11,4,46991,1,1,0,703000
18,5,50000,0,1,0,850000
36,5,60000,0,0,1,470000
8,4,28900,1,0,0,865000
46,2,22000,1,1,0,1050000
1,4,50000,1,0,0,425000
2,8,30000,0,0,0,430000
1,4,5238,1,0,0,595000
0,6,38568,1,0,0,225000
0,11,86000,1,0,0,220000
4,6,70000,1,0,0,340000
45,3,26000,0,1,0,680000
0,6,38000,1,0,1,350000
11,1,5000,0,1,0,900000
15,4,80000,0,1,0,650000
3,2,14000,1,1,0,1245000
32,5,80000,0,1,0,650000
5,10,94000,1,0,1,355000
16,11,59000,1,0,0,249000
5,8,60343,1,3,0,403000
18,7,171000,0,1,0,530000
8,8,90000,0,1,0,520000
60,15,100000,0,0,0,120000
93,7,99220,1,1,1,970000
69,1,10000,0,0,0,550000
41,5,70000,0,1,0,350000
18,5,78236,1,0,0,651000
4,5,32000,1,0,0,365000
46,3,24812,1,1,0,950000
80,8,89000,1,1,1,1999000
4,2,22000,1,2,0,517000
15,8,113450,0,1,0,380000
15,11,78000,1,1,0,310000
2,6,53000,1,0,0,599000
18,4,53000,1,0,0,880000
7,8,26000,1,1,0,365000
40,10,30000,0,1,1,950000
80,6,24000,1,1,1,5400000
38,7,76000,1,1,1,2050000
22,4,51000,0,0,0,600000
66,10,80000,0,0,1,470000
4,12,100000,0,3,0,150000
51,11,35000,1,0,0,250000
22,3,30000,0,0,0,500000
7,7,44235,1,1,0,410000
8,3,40000,1,0,1,1075000
21,5,23500,1,0,0,375000
15,4,110000,0,1,0,550000
15,6,47000,1,0,0,575000
18,9,59100,1,0,1,575000
75,2,32000,1,0,1,5600000
32,5,61003,1,1,0,750000
36,6,50000,0,0,1,400000
7,6,90000,0,1,0,420000
34,7,71000,1,0,0,330000
22,8,64000,1,1,0,325000
8,7,40000,1,0,0,625000
25,2,5000,0,1,0,700000
28,8,54000,0,1,0,525000
91,2,20000,0,1,0,1700000
14,15,60500,1,0,0,60000
2,3,4000,1,0,1,790000
13,2,8000,1,1,0,1835000
13,10,120000,0,1,0,450000
4,4,38311,1,0,0,469000
12,9,63000,1,0,1,1275000
36,5,48129,1,2,0,411000
21,3,8000,1,0,0,300000
62,4,24000,1,0,1,11100000
13,11,105000,1,0,0,675000
46,5,56829,1,1,0,895000
1,6,77425,1,1,0,380000
71,4,27724,1,0,0,750000
47,11,120000,0,1,0,250000
15,7,50900,1,1,0,450000
5,9,35000,1,0,1,350000
13,2,25000,1,1,1,2225000
1,6,49000,1,0,1,490000
15,8,82000,1,1,0,489000
4,7,36000,1,0,0,310000
36,2,25000,0,0,1,530000
18,5,13321,1,0,0,750000
42,4,70000,1,1,0,625000
1,7,20587,1,0,0,415000
0,9,15000,0,0,0,220000
31,10,40000,0,1,0,150000
5,9,55329,2,0,0,260000
0,5,10000,0,0,0,315000
28,3,27000,0,1,0,950000
52,5,58000,1,1,1,2675000
1,3,11510,1,1,0,550000
18,10,58000,1,0,0,455000
13,5,90000,1,1,0,945000
21,5,21000,1,0,0,300000
4,7,44000,1,0,0,325000
53,14,77000,1,1,1,750000
19,9,68000,1,1,0,445000
5,12,73000,1,0,0,190000
64,8,85500,0,1,0,270000
64,8,42000,1,0,0,325000
65,3,42000,0,1,0,650000
32,3,35000,0,1,1,1100000
40,4,32000,1,1,1,2550000
41,5,53000,0,0,0,400000
30,5,75000,0,0,0,395000
0,19,54000,1,0,0,90000
0,12,60000,0,0,0,106000
64,6,85000,1,1,0,575000
8,3,30000,1,0,0,915000
12,8,49000,1,0,1,1290000
47,6,145000,0,1,0,550000
39,6,44089,1,0,1,1370000
2,2,11972,1,0,0,635000
32,3,66470,1,1,0,900000
0,2,8000,1,0,0,335000
7,7,87140,1,1,0,410000
4,5,64224,1,2,0,375000
0,11,80000,1,0,0,160000
0,10,49100,1,0,0,155000
64,6,49000,1,1,0,550000
8,3,28000,0,1,0,1250000
21,4,15000,1,0,0,330000
24,4,58574,1,1,0,1090000
7,10,30000,0,0,0,350000
46,5,46000,1,1,0,640000
0,13,110000,0,0,0,120000
0,2,10000,0,0,0,373000
7,7,87600,1,1,0,465000
34,7,65321,1,0,1,575000
11,3,2700,0,0,0,812000
2,9,70000,0,0,0,300000
18,3,29006,1,0,0,875000
19,6,85000,1,1,0,649000
0,8,38000,1,0,0,190000
33,3,25000,0,0,0,450000
13,7,140165,1,1,0,991000
2,10,68000,1,1,0,325000
21,4,26233,1,0,0,345000
2,6,65000,1,0,0,530000
22,3,38000,1,0,0,600000
1,4,25000,0,0,0,580000
43,6,74898,1,1,1,1600000
36,5,62000,1,0,1,470000
38,8,43000,1,1,1,2600000
47,9,110000,0,1,0,290000
16,10,65101,1,1,0,285000
13,10,129238,1,1,0,925000
71,4,62736,1,1,0,785000
28,5,30000,1,1,0,1000000
38,0,2000,1,1,1,4850000
4,9,40000,0,0,0,240000
2,6,42101,2,0,0,480000
2,6,50000,0,1,0,680000
1,7,40000,0,0,0,500000
41,5,26026,1,1,0,400000
34,5,40000,1,0,1,565000
7,8,78000,0,1,0,427000
51,11,7000,0,0,0,230000
18,7,44000,1,1,0,535000
36,4,40000,0,0,0,360000
17,2,38000,0,1,0,1050000
32,2,27200,1,1,1,1111000
46,2,22000,1,0,0,935000
76,6,65000,1,0,1,1699000
2,7,75000,1,1,0,499000
36,6,10000,0,0,1,410000
13,14,79000,1,1,0,265000
7,9,55380,1,1,0,425000
4,3,6000,1,0,0,400000
0,11,72000,0,2,0,125000
2,8,70000,0,0,0,400000
22,3,20833,1,0,0,825000
14,2,5808,2,0,0,750000
7,12,60000,0,0,0,350000
23,8,60000,0,0,0,240000
2,7,66000,0,1,0,600000
15,10,110000,0,1,0,230000
11,3,90000,0,1,0,850000
7,9,90000,0,0,0,280000
15,8,60000,0,1,0,490000
33,4,31805,1,0,0,499000
15,10,43125,1,0,0,250000
23,8,55000,1,0,0,225000
1,6,30000,0,0,0,450000
34,7,72103,1,1,0,535000
51,1,8200,0,0,0,410000
18,4,70000,0,0,1,870000
18,4,19000,1,0,0,825000
32,2,20500,1,1,0,915000
8,8,60000,1,1,0,485000
13,4,94000,1,1,0,1550000
18,4,54000,1,0,1,845000
16,7,32000,1,1,0,725000
28,7,120000,0,1,0,450000
3,2,5500,1,1,0,975000
53,9,67000,1,1,1,895000
42,6,19570,1,0,0,560000
4,4,50000,0,0,0,380000
34,8,68000,1,0,0,359000
28,2,45000,1,1,0,1250000
45,3,40000,0,1,0,650000
8,9,38000,1,0,0,440000
0,8,73000,0,0,0,200000
28,6,80000,0,1,0,920000
46,8,129500,0,1,0,500000
28,4,70000,0,1,0,900000
4,5,68000,1,2,0,320000
67,3,36000,0,1,0,1000000
42,6,50000,1,0,1,575000
14,4,80000,0,1,0,520000
16,10,105000,0,1,0,395000
20,9,86000,0,1,0,1250000
33,3,2500,1,0,1,495000
20,6,110000,0,1,1,2200000
36,4,33000,1,0,0,460000
38,11,90000,1,1,1,1695000
15,6,90000,0,1,0,600000
0,6,29437,2,0,0,265000
5,9,25000,0,0,0,200000
18,3,26000,1,0,1,1125000
24,6,58000,1,1,0,790000
21,2,13000,1,0,0,445000
3,4,63000,1,1,0,831000
0,5,42540,1,0,0,290000
4,14,90000,0,3,0,80000
28,2,52484,1,1,0,1500000
38,5,75000,1,1,1,2600000
0,10,68203,1,0,0,210000
43,10,70000,1,1,1,690000
0,7,110000,0,0,0,200000
7,6,72030,1,0,0,525000
43,10,75100,1,1,1,1025000
7,4,37000,1,0,0,565000
23,2,4540,1,0,1,580000
2,8,39000,1,0,0,395000
22,7,78000,1,0,0,420000
0,11,9100,1,0,0,210000
23,11,32400,1,0,0,270000
15,10,35955,1,0,0,350000
7,6,50000,0,1,0,550000
0,10,57000,1,2,0,172000
21,4,29847,1,0,1,485000
43,6,65000,1,1,1,1825000
66,9,100000,0,0,0,500000
67,3,35000,0,1,0,775000
14,5,50000,0,1,0,725000
34,8,44900,1,0,1,495000
20,11,100000,1,1,0,800000
6,2,14000,1,0,1,1060000
31,4,27500,0,1,0,580000
19,8,35000,0,1,0,500000
2,9,40000,0,1,0,570000
113,3,7622,1,0,1,6400000
46,3,49000,1,2,0,819000
34,6,49000,1,0,1,621000
7,7,81000,1,1,0,475000
63,9,92000,1,1,1,1200000
15,2,10000,0,0,1,710000
1,6,46900,1,0,1,461000
17,4,60000,0,1,0,880000
17,6,58000,1,1,1,833000
36,3,9522,2,0,1,550000
19,9,100000,0,1,0,550000
7,6,40000,1,0,0,470000
13,6,78000,1,1,0,1030000
17,4,27000,1,0,0,1035000
13,6,71000,1,1,0,1275000
0,13,50000,0,0,0,110000
28,9,115000,1,1,0,615000
38,5,51000,1,1,1,2975000
56,3,12000,1,1,1,6400000
13,13,270000,0,1,0,500000
15,5,67195,1,0,0,510000
66,9,55200,1,0,0,525000
16,7,59000,1,0,0,450000
19,10,70000,0,1,0,300000
5,6,70000,0,0,0,260000
15,8,56000,0,1,0,520000
57,7,67000,0,1,1,1900000
13,13,193000,1,1,0,425000
19,6,62248,1,1,0,650000
97,2,9000,1,0,1,890000
4,8,61996,1,0,0,300000
14,4,70000,0,0,0,625000
66,10,92000,0,0,0,350000
9,6,59000,1,1,0,665000
22,2,2000,0,0,0,650000
18,9,62928,2,0,0,385000
1,6,112000,0,1,0,350000
15,4,9691,1,1,0,822000
0,7,45000,0,0,0,250000
14,5,38953,1,0,0,611000
22,8,35000,1,0,0,525000
13,3,25000,1,1,0,1925000
91,2,22000,0,1,0,1500000
14,3,50000,0,1,0,660000
66,5,65000,1,0,1,1515000
18,4,22001,1,0,0,775000
27,3,30000,0,0,0,255000
5,8,32545,1,0,0,325000
32,5,26225,2,1,0,625000
2,7,74000,1,0,0,575000
64,4,50000,0,1,0,950000
0,6,32000,1,0,0,300000
13,10,200000,0,1,0,450000
2,5,40000,0,0,0,600000
2,5,64500,0,1,0,749000
4,5,23000,1,0,1,430000
34,5,63000,1,1,0,655000
13,8,200000,0,1,0,750000
3,7,65238,1,1,0,600000
22,2,35000,1,0,0,595000
7,3,18600,0,0,0,520000
79,5,32000,1,1,1,3850000
7,9,79000,1,1,0,425000
4,3,60000,0,2,0,355000
9,8,53000,1,1,0,475000
14,3,15000,1,0,1,700000
53,7,42000,1,1,1,1875000
18,7,60000,1,1,0,500000
41,5,11800,1,1,0,450000
15,4,81000,1,0,0,625000
1,3,5000,0,0,0,525000
3,5,40003,1,0,1,670000
13,8,100000,1,1,0,980000
7,7,55000,1,1,0,360000
32,4,25000,0,1,0,830000
8,2,10000,0,0,0,999000
16,8,49361,1,0,0,500000
0,8,59800,1,0,0,250000
43,3,28000,1,1,1,3600000
11,6,130000,0,1,0,750000
4,4,39612,1,0,1,465000
0,4,14870,0,0,0,298000
2,7,35000,0,0,0,550000
13,2,6006,1,1,0,1950000
32,5,62000,1,1,0,795000
11,6,13000,1,0,0,640000
73,2,7100,0,0,0,710000
8,7,49599,1,0,1,610000
46,2,20000,0,1,0,1064000
4,4,56000,1,2,0,365000
67,2,5000,1,0,1,931000
16,2,62000,0,0,0,780000
33,4,31000,1,0,0,525000
30,5,53500,0,1,0,575000
21,7,40000,0,0,0,250000
3,5,52214,1,1,0,760000
8,10,50000,0,0,1,450000
22,2,65000,0,1,0,650000
13,5,18000,1,0,0,1475000
4,12,113343,1,0,0,178000
3,4,43000,1,0,1,730000
4,4,70000,0,0,0,360000
0,12,50000,0,0,0,175000
51,6,61000,1,2,0,390000
3,2,18000,1,0,0,990000
9,7,40000,0,1,0,500000
35,2,11800,1,1,1,1810000
34,10,120000,0,0,0,300000
28,5,20000,0,1,0,879000
24,10,71000,1,1,0,450000
29,3,40000,1,1,0,1055000
109,9,99000,1,1,1,1600000
7,6,70000,0,1,0,525000
15,7,76000,1,1,0,540000
1,2,6000,1,0,0,576000
22,4,19500,1,0,0,499000
24,6,90000,0,1,0,800000
5,7,61696,1,0,0,335000
64,6,54000,1,1,1,625000
34,6,50000,0,0,0,600000
5,11,100000,0,0,0,180000
21,2,11000,1,0,0,450000
31,11,93000,1,1,0,265000
4,10,62000,1,0,0,295000
18,11,65000,1,0,0,295000
18,14,146000,0,0,0,125000
13,9,120000,0,1,0,800000
71,3,19000,0,0,0,835000
28,6,100000,0,1,0,850000
35,2,5000,0,0,0,1560000
14,5,35000,1,0,1,750000
31,8,45500,1,1,0,375000
22,6,36000,1,0,0,395000
7,11,78300,1,0,0,225000
47,12,120000,0,0,0,490000
5,10,67000,1,0,0,325000
9,6,120000,0,1,0,550000
11,2,1750,2,0,0,990000
13,4,65434,1,1,0,1575000
21,5,19000,1,0,0,324000
