car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
18,5,55000,1,0,0,650000
77,4,43500,1,0,1,1245000
32,5,70000,1,1,0,680000
7,9,120000,0,1,0,500000
5,9,70000,0,0,0,200000
4,10,53000,1,0,0,275000
6,1,5000,1,1,0,890000
8,8,58000,1,1,0,360000
2,2,15000,1,0,0,620000
1,6,55000,1,0,0,360000
27,2,10000,0,0,0,260000
15,4,46122,1,0,1,650000
32,5,74962,1,1,0,681000
51,6,40000,0,0,0,215000
20,3,39000,1,1,1,3050000
23,11,70000,0,0,0,225000
46,8,60000,1,1,0,400000
3,5,23256,2,0,0,585000
32,5,84000,0,1,0,525000
9,6,56308,1,1,0,440000
18,7,46000,0,1,0,501000
4,14,80000,1,0,0,85000
28,5,90000,0,1,0,900000
15,4,120000,0,0,0,325000
0,16,120000,0,0,0,90000
1,3,15000,0,0,0,525000
33,2,15000,0,0,0,600000
64,8,52000,1,0,0,425000
2,6,39000,1,0,0,526000
22,8,73100,1,1,0,324000
20,3,39000,1,1,1,3040000
11,6,49000,1,1,0,565000
8,8,100000,0,1,0,500000
82,6,50000,1,0,0,385000
34,4,66900,0,1,0,700000
17,4,46000,1,0,1,1095000
7,3,40000,0,0,0,550000
5,11,28400,0,0,0,300000
59,1,4800,1,0,0,1800000
34,9,62000,1,0,0,310000
8,5,25000,0,0,0,780000
7,6,45864,1,0,0,450000
9,7,185000,0,1,0,310000
28,10,60000,0,1,0,556000
24,7,170000,0,1,0,825000
50,7,82000,1,1,1,2590000
28,10,60000,0,1,0,465000
22,5,13433,1,0,0,551000
2,6,35000,0,1,0,600000
23,2,5000,0,0,0,410000
7,3,32400,1,0,0,575000
48,7,60000,0,1,0,700000
13,4,50000,1,0,1,1495000
79,5,70000,1,1,1,4100000
28,4,56000,1,1,0,1150000
0,7,34000,1,0,0,251000
1,6,59000,1,0,0,425000
1,2,30000,0,0,0,600000
11,6,48767,1,1,0,681000
42,6,88541,1,1,0,500000
7,8,57300,1,1,0,340000
17,5,66500,1,0,1,998000
2,7,24000,0,0,0,500000
22,7,27233,1,1,0,445000
17,5,43031,1,1,0,1050000
24,6,25000,0,1,0,1400000
31,8,43434,0,1,0,280000
15,3,40000,0,1,0,750000
42,10,80000,0,0,0,250000
34,10,63000,1,0,0,245000
34,8,90000,0,1,0,250000
33,4,22000,1,1,0,475000
19,4,80000,0,1,0,600000
24,8,51674,1,1,0,570000
27,5,10000,0,0,0,245000
2,8,35858,1,0,0,350000
11,3,35000,0,0,1,1000000
8,3,18329,1,1,0,990000
13,3,49000,1,1,1,2050000
48,9,50000,0,1,0,500000
16,10,50000,0,0,0,385000
0,8,47000,1,0,0,280000
7,7,60000,0,1,0,465000
3,5,72000,0,1,0,650000
18,12,69000,1,0,0,300000
54,10,65000,1,1,1,1890000
4,9,100000,0,0,0,225000
14,1,1500,0,0,0,624000
83,1,4500,0,0,0,900000
44,9,23994,1,1,1,1275000
47,6,100000,0,1,0,585000
8,7,70355,1,1,0,527000
32,4,40000,0,1,0,720000
32,3,39000,1,1,0,775000
25,2,17000,0,1,0,600000
22,2,10000,0,0,0,650000
41,4,20000,0,0,0,380000
2,3,35000,0,0,0,600000
0,7,52000,1,0,0,244000
0,7,50080,0,0,0,225000
5,11,90000,0,0,0,130000
16,6,67000,1,1,1,565000
36,4,20000,0,0,0,450000
17,2,39000,1,0,0,920000
28,4,36000,1,1,0,1241000
7,3,40000,0,0,1,630000
14,2,18458,2,0,0,610000
84,6,54694,1,1,0,2400000
4,6,18650,1,0,0,299000
18,2,23000,0,0,0,960000
71,3,24000,1,0,0,775000
24,3,40000,0,1,0,1321000
24,8,148736,0,1,0,700000
18,5,80000,1,0,1,680000
1,3,10000,0,0,0,451000
32,4,32000,0,1,0,925000
9,8,95000,1,1,0,295000
15,3,20000,0,0,0,635000
28,11,186000,0,1,0,400000
45,3,50000,0,0,0,410000
52,1,3000,1,0,1,4600000
80,13,70000,1,0,1,750000
11,6,75000,1,1,0,625000
20,11,100000,1,1,0,800000
23,13,69000,1,0,0,125000
77,8,90000,0,1,0,615000
28,6,120000,0,1,0,900000
22,1,1800,0,0,0,720000
7,3,15000,0,1,0,675000
64,6,35000,0,0,1,650000
13,8,215000,0,1,0,1000000
85,5,15000,1,1,1,6200000
14,4,23200,1,0,0,610000
1,5,60000,0,1,0,400000
13,8,40000,0,1,0,850000
34,6,60000,0,0,0,350000
50,9,70000,1,1,1,2100000
28,13,120000,0,1,0,300000
28,9,147000,0,1,0,500000
9,7,61251,1,1,0,430000
31,5,60000,0,0,0,420000
64,9,120000,0,0,1,500000
4,3,50000,0,0,0,400000
71,4,21000,1,0,0,650000
20,5,54500,0,1,0,2000000
7,13,70000,0,1,0,170000
18,6,50000,0,0,0,650000
0,2,12955,0,0,0,375000
5,13,92000,1,0,0,190000
31,9,80000,0,1,0,173000
64,5,80000,0,1,0,650000
7,2,8043,2,0,1,675000
22,5,35118,1,0,0,475000
47,7,56000,1,0,0,675000
36,2,10000,0,0,0,480000
17,5,52000,1,1,1,1050000
4,3,16631,2,0,0,410000
2,4,48000,0,0,0,520000
64,8,50000,0,0,1,239000
4,8,58000,1,0,0,248000
47,7,50000,0,1,0,800000
5,5,47000,1,0,0,365000
22,4,58900,0,0,0,470000
84,11,80000,1,1,1,1200000
23,2,30000,0,0,0,550000
4,11,147626,0,0,0,199000
2,7,67300,1,1,0,368000
9,9,100000,0,1,0,550000
77,6,65000,1,1,1,795000
7,11,160000,0,1,0,250000
0,11,43000,0,0,0,170000
2,4,44000,1,0,0,550000
4,9,16000,0,0,0,400000
64,7,110000,0,1,0,550000
37,4,20000,0,0,0,300000
53,5,29000,0,1,1,3500000
11,4,63500,1,1,0,665000
46,9,40000,0,1,0,650000
1,5,46000,0,0,0,455000
7,7,70000,0,0,0,450000
8,9,68812,1,1,0,440000
23,2,5000,0,0,0,550000
15,8,110000,0,0,0,420000
9,8,56000,1,1,0,450000
9,4,40000,0,1,1,1000000
15,8,120000,0,1,0,330000
31,7,57000,0,1,0,275000
20,4,50000,0,0,1,2700000
19,11,120000,0,1,0,255000
56,6,25000,1,1,1,4490000
9,8,61000,1,1,0,450000
22,2,23000,0,0,0,651000
46,5,52000,1,1,0,675000
2,4,42000,1,1,0,549000
15,4,28860,1,1,0,520000
4,5,26000,1,0,0,375000
0,9,10000,0,0,0,225000
15,10,70000,0,0,0,315000
15,3,20000,0,1,0,650000
14,6,63000,1,1,0,510000
7,8,90145,1,1,0,350000
63,9,50000,0,1,1,1200000
18,5,5000,0,0,0,900000
67,3,60000,0,0,0,700000
14,4,25000,1,0,0,590000
13,2,31999,1,1,1,1825000
18,12,59915,1,0,0,295000
24,2,31000,0,1,0,1450000
79,7,51000,1,1,1,3495000
2,3,50000,0,0,0,584000
2,3,50000,0,0,0,620000
15,6,120000,0,0,0,350000
1,8,32000,1,1,0,365000
46,5,30000,1,0,0,635000
13,7,54800,1,1,0,851000
7,8,13000,0,0,0,450000
3,7,60000,1,1,0,460000
18,3,41000,1,0,0,800000
38,10,85000,1,1,1,999000
2,5,55000,0,1,0,540000
15,6,80000,0,1,0,480000
15,7,60000,0,1,0,450000
28,5,46000,1,1,0,1065000
9,3,77000,0,1,0,730000
13,6,60200,0,1,0,820000
12,10,60000,0,0,1,900000
21,4,30000,0,0,0,300000
3,8,98813,1,1,0,350000
0,5,120000,0,0,0,198000
43,4,15000,1,1,1,2350000
15,8,80000,0,1,0,401000
3,5,27000,1,0,0,630000
8,2,4000,1,0,1,1250000
2,7,60000,0,1,0,400000
7,6,45000,1,1,0,450000
16,7,95000,1,1,0,435000
7,6,30000,0,0,0,450000
32,4,79000,0,1,0,825000
1,6,50283,1,0,0,404000
18,11,80000,0,0,0,300000
2,7,110000,0,0,0,450000
13,14,200000,0,1,0,500000
42,6,65000,1,1,0,450000
37,3,21500,0,0,0,430000
2,10,52000,1,0,0,260000
0,5,50000,0,0,0,235000
14,3,20000,0,0,0,580000
16,5,60000,1,1,1,640000
21,3,20000,0,0,0,367000
37,4,24000,0,0,0,425000
15,3,60000,0,1,0,740000
33,4,80000,0,1,0,400000
15,8,45000,1,1,0,390000
33,2,15000,0,0,0,570000
23,2,4540,1,0,1,580000
47,6,50000,0,1,0,625000
1,3,41000,0,0,0,520000
15,7,50900,1,1,0,450000
7,4,55000,1,0,0,450000
7,7,75727,1,0,0,425000
14,3,20000,0,0,0,680000
2,2,20000,0,0,0,625000
44,8,29000,1,1,1,1250000
7,9,62000,1,1,0,349000
0,8,70000,0,0,0,220000
18,11,49000,1,0,0,360000
28,10,137000,0,1,1,480000
20,6,96000,1,1,0,1475000
14,2,5808,2,0,0,750000
14,4,8245,0,0,0,690000
42,5,73000,0,1,0,720000
3,6,69997,1,1,0,530000
32,2,35000,0,1,1,940000
23,2,10000,0,0,0,500000
51,2,13000,0,0,0,340000
32,4,20000,1,1,0,775000
7,6,68251,1,1,0,410000
17,4,36000,1,0,1,1125000
13,10,60000,0,1,0,600000
28,6,60000,0,1,0,1050000
20,6,112000,0,1,1,1650000
4,3,60000,0,0,0,375000
22,4,28000,1,0,0,500000
7,5,42000,1,1,0,485000
7,6,90000,0,1,0,420000
2,4,35000,0,0,0,600000
18,10,50000,1,0,0,300000
34,5,100000,0,1,0,630000
76,5,80000,1,0,1,1995000
47,8,120000,0,1,0,600000
24,8,63000,1,1,0,580000
20,8,65000,1,1,0,1300000
0,9,24943,2,0,0,235000
28,3,48976,1,1,0,1011000
4,13,110000,0,0,0,125000
4,3,25000,0,0,0,400000
28,9,110000,0,1,0,600000
24,6,55000,1,1,0,925000
13,4,136226,1,1,1,1425000
48,8,49000,1,1,0,475000
13,12,250000,0,1,0,600000
32,4,24000,1,1,0,785000
2,4,7500,0,0,0,660000
37,5,50000,0,0,0,235000
4,9,20000,0,0,0,230000
1,3,15000,0,0,0,600000
11,2,15260,1,1,0,1095000
9,9,58000,0,1,0,500000
13,7,60000,1,1,0,775000
73,2,10000,0,0,0,550000
0,7,35000,0,0,0,250000
11,3,70000,0,1,0,725000
23,11,60000,0,0,0,180000
30,5,20000,0,0,0,525000
9,5,55000,0,1,0,600000
18,8,42462,1,0,0,480000
22,1,12000,1,0,0,785000
18,7,70000,0,0,0,560000
2,2,12973,2,0,0,690000
3,3,16000,1,0,0,875000
86,9,9000,1,0,1,14500000
15,9,55236,1,0,0,350000
71,2,10000,0,1,0,975000
18,4,49000,1,0,1,970000
1,8,91468,1,1,0,280000
33,3,68000,0,1,0,381000
20,6,120000,0,1,0,1600000
2,2,20000,0,0,0,700000
48,8,45000,1,1,0,545000
0,17,80000,0,0,0,77000
5,10,80000,1,0,0,225000
7,5,80000,0,0,0,510000
28,6,35000,0,1,0,850000
32,5,63000,1,1,0,735000
30,6,42000,1,1,0,475000
23,9,170000,0,2,0,175000
60,14,60000,0,0,1,320000
14,3,19000,1,0,0,675000
43,6,70000,0,1,1,1750000
33,4,59000,1,1,0,375000
87,4,34000,1,0,1,1775000
15,6,36000,1,1,0,545000
36,2,50000,0,0,0,500000
64,3,40000,0,0,1,700000
36,7,110000,0,0,1,250000
0,15,30000,0,0,0,135000
46,6,72909,1,0,0,525000
17,4,38425,1,1,0,960000
40,4,32000,1,1,1,2550000
2,3,50000,0,0,0,700000
15,4,74014,1,1,0,669000
36,7,76000,0,0,0,315000
8,3,15000,0,1,0,1240000
0,6,35100,1,0,0,290000
8,13,120000,0,1,0,215000
32,3,60000,0,1,0,850000
1,4,22000,0,0,0,490000
62,4,36000,1,0,1,7800000
62,8,57000,1,1,1,2890000
31,8,145000,0,1,0,240000
7,8,70000,0,1,0,330000
0,13,97000,0,0,0,95000
46,7,22681,1,0,0,525000
16,7,96000,0,0,0,390000
2,4,27000,0,0,0,575000
7,8,72000,1,1,0,410000
2,7,57212,1,1,0,550000
2,7,50000,0,0,0,400000
2,3,50000,0,0,0,660000
15,3,60000,0,1,0,700000
0,10,39513,1,0,0,200000
46,4,40000,0,1,0,865000
69,1,8000,0,0,0,650000
24,7,120000,0,1,0,900000
15,4,15659,2,0,0,625000
4,6,50000,0,0,0,400000
24,4,65000,1,1,1,1175000
21,5,80000,0,0,0,250000
6,2,3800,0,0,0,950000
22,5,54000,1,0,0,510000
38,3,22000,1,1,1,4400000
36,4,25000,0,0,0,345000
34,11,61000,1,0,0,235000
21,5,25000,0,0,0,300000
4,10,64000,1,2,0,225000
49,3,57000,0,1,0,1025000
7,9,51000,1,0,0,291000
18,6,40000,0,1,0,620000
5,10,47000,1,0,0,195000
15,8,48987,2,0,0,370000
7,3,25000,0,1,0,690000
7,8,30000,0,0,0,390000
24,9,80000,0,1,0,550000
17,4,54000,1,0,0,1050000
19,13,90000,0,1,0,230000
0,7,75001,1,0,0,175000
31,8,100000,0,1,0,250000
16,7,42000,1,0,1,575000
4,4,32013,2,2,0,380000
24,5,55766,1,1,0,1151000
0,7,70000,0,0,0,245000
67,3,40000,0,1,1,1000000
9,5,118500,0,1,0,943000
9,7,42000,1,1,0,500000
28,8,120000,0,1,0,500000
63,2,10000,0,1,1,3650000
15,6,32000,1,1,0,570000
88,1,15000,0,0,0,1000000
35,2,13000,1,0,0,1140000
38,7,41000,1,1,1,1890000
11,4,44000,1,0,0,775000
7,7,40000,0,0,0,320000
24,5,120000,0,1,1,1400000
15,3,5000,0,0,1,700000
28,6,80000,0,1,0,800000
7,2,23414,2,0,0,530000
54,8,85000,1,1,1,2090000
13,4,68000,1,1,0,1360000
4,6,15000,0,0,0,350000
24,6,50000,1,1,0,799000
8,12,110000,0,1,0,350000
13,7,70000,1,1,0,740000
19,2,30000,0,1,0,620000
53,9,67000,1,1,1,890000
36,7,23970,1,0,0,350000
33,4,60000,0,0,0,380000
89,6,56000,1,1,1,4500000
57,6,52111,1,1,1,2150000
7,7,30000,0,1,0,500000
49,4,50000,0,1,0,1500000
15,6,50000,1,0,0,490000
16,7,55000,1,1,0,375000
47,5,50000,0,1,0,1000000
13,3,50000,0,1,0,1500000
15,4,107000,0,1,0,490000
4,9,120000,0,3,0,260000
18,11,68000,1,0,0,325000
2,6,70000,0,1,0,590000
13,5,35512,1,1,1,1500000
47,9,68240,1,1,0,450000
17,4,51000,1,1,0,875000
1,6,50000,1,0,0,450000
17,4,60000,0,1,0,850000
46,1,4500,0,0,0,830000
24,5,100000,0,1,0,829000
66,5,20000,0,0,0,1500000
8,9,50000,0,0,0,450000
47,5,120000,0,1,0,690000
18,7,59250,1,0,0,575000
1,3,31799,2,0,0,500000
14,2,3500,0,1,0,700000
4,6,15000,0,0,0,300000
54,11,155000,0,1,1,2200000
64,8,42000,1,0,0,375000
47,3,50000,0,1,0,850000
2,4,53000,1,0,0,575000
7,3,56000,0,0,0,500000
19,2,35000,0,1,0,850000
17,5,70000,0,0,0,815000
4,9,95000,1,2,0,190000
15,4,50000,0,1,0,900000
13,5,52000,1,0,0,1300000
64,7,59000,1,0,1,445000
17,5,10000,0,0,0,1000000
33,4,37000,1,0,0,395000
7,8,80000,0,1,0,350000
45,2,50000,0,1,0,400000
4,2,15000,0,0,0,475000
19,3,70000,0,1,0,670000
2,3,20000,0,0,0,524000
49,4,110000,0,1,0,990000
59,2,20000,1,1,0,1750000
20,9,130000,1,1,1,1450000
7,14,187500,0,1,0,215000
2,7,67000,1,1,0,355000
7,6,38000,0,1,0,530000
19,14,40000,0,1,0,250000
13,4,50000,1,0,0,1500000
9,3,32440,1,1,0,850000
2,3,40000,1,0,0,645000
30,5,70000,1,1,0,440000
3,7,37000,1,1,0,590000
1,6,40000,0,0,0,350000
0,11,83000,0,0,0,190000
7,4,80000,0,1,0,550000
11,5,35000,0,1,0,838000
7,3,30000,0,0,1,575000
13,13,200000,0,1,0,600000
62,5,38646,1,1,1,7200000
76,1,72000,1,0,0,345000
31,8,54000,1,1,0,195000
90,4,52600,1,1,1,1790000
20,4,67563,1,1,1,2700000
63,5,50000,1,1,1,2250000
76,6,64500,1,0,1,1699000
33,2,10000,0,0,0,515000
23,2,11500,1,0,0,530000
26,3,30000,1,0,0,570000
1,3,54000,0,1,0,430000
72,1,9500,1,0,1,1185000
22,6,120000,0,0,0,280000
15,4,50000,0,1,0,680000
59,2,11002,1,0,1,1790000
13,8,75000,1,1,0,600000
14,2,40000,0,0,1,550000
34,10,120000,0,1,0,450000
47,5,100000,0,1,0,650000
5,7,61000,1,0,0,320000
16,8,47000,1,0,0,390000
24,7,51000,1,1,0,735000
18,6,53000,1,0,1,741000
8,10,75000,1,1,1,365000
24,6,110000,0,1,0,950000
33,3,36500,0,0,0,420000
46,6,48200,1,1,0,535000
7,9,115000,0,1,0,300000
60,15,80000,0,0,0,250000
4,11,61000,1,0,0,195000
11,5,35000,1,1,0,610000
63,10,42545,1,1,1,1075000
12,5,19000,1,1,1,2500000
13,6,90000,0,1,0,950000
1,4,35000,0,0,1,511000
91,2,15200,1,1,0,1550000
28,7,120000,0,1,0,600000
19,9,60000,0,1,0,520000
0,1,10000,0,0,0,370000
15,4,60000,0,0,0,550000
28,14,100000,0,1,0,217000
67,2,6700,0,0,0,750000
15,8,65000,1,1,0,350000
8,7,49599,1,0,1,610000
0,3,20000,0,0,0,310000
36,6,49955,1,0,0,400000
3,6,110000,0,1,0,600000
3,2,64000,1,1,0,850000
44,4,49000,1,0,1,2650000
9,7,56896,1,1,0,450000
14,4,35000,0,0,0,625000
4,3,15000,0,0,1,450000
45,4,35000,0,0,0,570000
4,6,60000,0,0,0,325000
28,6,80000,1,1,0,825000
37,4,31000,1,0,0,285000
23,3,5000,0,0,0,500000
51,4,40000,1,0,0,325000
0,4,10000,0,0,0,260000
9,5,40000,0,1,0,780000
0,11,48156,1,0,0,135000
15,5,46000,0,1,0,600000
18,3,48959,1,0,0,875000
22,4,53200,1,0,0,475000
4,13,58000,1,0,0,125000
5,11,60000,0,0,0,150000
16,7,59000,1,0,0,450000
11,5,100000,0,1,0,650000
39,4,55000,1,0,1,1750000
5,9,110000,0,0,0,300000
24,2,30000,0,1,0,1670000
14,3,15000,1,0,0,585000
19,7,100000,0,1,0,400000
34,7,40266,1,1,0,475000
22,7,57432,1,0,0,365000
2,5,40000,0,0,0,560000
2,5,50000,0,1,0,650000
11,5,40000,1,1,0,595000
3,7,64532,1,1,0,465000
3,4,39601,1,0,0,650000
22,6,28000,0,0,0,450000
2,3,50000,0,0,0,625000
9,3,50000,0,1,0,810000
16,8,56000,1,0,0,395000
71,4,80000,0,1,0,800000
27,4,15000,0,0,0,300000
15,4,80000,0,1,1,610000
22,3,30000,0,0,0,500000
36,4,30000,0,1,0,350000
4,13,100000,0,0,0,150000
18,6,59000,1,1,0,700000
31,10,160000,0,1,0,225000
15,5,50000,0,1,0,700000
46,6,110000,0,1,0,565000
4,12,102558,0,0,0,120000
5,11,35000,1,0,0,190000
13,7,110000,0,1,0,900000
7,10,80000,0,1,0,285000
76,4,34000,1,0,1,2400000
15,2,27000,1,0,0,570000
12,8,39000,1,1,1,1375000
28,5,48500,1,1,0,851000
3,5,40000,0,1,0,600000
7,2,20000,0,0,0,530000
9,8,53000,0,1,0,650000
15,4,36000,1,1,0,600000
15,8,78000,1,0,0,385000
71,2,26000,1,0,0,850000
17,3,35000,0,1,0,1300000
7,5,24000,1,0,0,485000
0,4,14400,0,0,0,320000
19,5,100000,0,1,0,600000
21,2,5700,1,0,0,360000
23,1,100,0,0,0,475000
92,9,200000,0,1,1,1500000
20,10,127000,0,1,0,1050000
8,4,72000,1,1,0,698000
28,11,60000,0,1,0,500000
53,10,40000,1,1,1,1450000
7,3,14000,1,0,0,590000
3,4,70000,0,1,0,750000
4,5,120000,0,0,0,290000
13,7,50000,1,1,0,875000
40,13,120000,0,1,0,300000
15,8,33537,1,0,0,420000
37,4,12000,0,0,0,400000
3,6,75000,1,1,0,475000
2,5,40000,0,0,0,600000
2,3,40000,1,0,0,700000
64,6,45000,1,1,0,400000
17,4,60000,1,0,0,825000
9,8,80000,0,1,0,450000
17,6,70000,1,1,0,775000
45,4,25000,0,0,0,500000
3,6,50000,0,0,0,540000
7,6,49000,0,1,0,380000
33,4,10000,0,0,0,450000
93,6,50000,1,1,1,1050000
3,5,51303,1,1,0,780000
44,9,39000,1,1,1,1195000
38,9,50000,1,1,1,1700000
5,6,38000,0,0,0,350000
19,6,42135,1,1,0,561000
28,6,120000,0,1,0,900000
4,9,60000,0,0,0,250000
2,3,50000,0,0,0,625000
33,2,3000,0,0,0,550000
0,11,35760,1,0,0,205000
8,9,90000,0,1,0,370000
50,8,80000,1,1,1,1275000
23,8,39000,1,0,0,230000
8,3,12000,1,0,0,1025000
15,7,70000,0,1,0,500000
22,7,27233,1,1,0,465000
20,9,100000,0,1,1,1300000
22,8,49364,1,1,0,340000
7,6,64366,1,1,0,468000
53,8,177000,0,1,1,1600000
2,6,30000,0,1,0,550000
2,2,18000,0,0,0,650000
4,5,30000,0,0,0,340000
17,5,70000,0,1,0,950000
15,5,15000,0,0,0,540000
31,8,62256,1,1,0,300000
30,5,35000,0,0,0,369000
42,5,34000,1,0,0,525000
2,5,70000,0,1,0,680000
15,6,68082,1,1,0,465000
7,3,30000,1,1,0,760000
17,2,38280,2,0,0,950000
4,16,84000,0,0,0,100000
31,2,8073,2,0,0,575000
51,3,76826,1,2,0,365000
3,6,36000,1,1,0,565000
3,4,50000,0,1,0,650000
28,11,158000,0,1,1,400000
7,2,15000,1,0,1,650000
7,9,52000,1,0,0,299000
4,14,80000,1,0,0,85000
54,7,40000,1,1,1,2375000
1,7,49000,1,0,1,475000
64,2,8500,1,0,1,1035000
16,11,78000,1,1,0,289000
40,5,67000,1,1,1,2340000
42,3,19000,1,0,1,775000
16,10,80000,0,1,0,350000
0,3,40000,0,0,0,270000
22,7,109000,1,1,0,450000
11,6,13000,1,0,0,640000
1,6,62220,1,1,0,490000
4,4,50000,0,2,0,400000
71,4,90000,0,1,0,835000
17,4,34000,0,1,0,1150000
64,6,28800,1,0,1,625000
24,3,21000,1,1,0,1325000
18,5,56000,1,0,0,660000
24,9,120000,0,1,0,780000
13,13,184000,1,1,0,480000
13,5,108000,1,1,0,1125000
1,2,40000,0,0,0,600000
18,11,70000,1,0,0,370000
34,8,48000,1,0,0,325000
36,3,15978,1,0,0,465000
18,6,87828,1,0,0,595000
77,5,32000,1,1,1,1375000
24,3,30000,0,1,0,1200000
2,4,52000,1,1,0,745000
13,3,28000,1,1,1,1890000
34,8,93500,0,1,0,315000
52,7,64000,1,1,1,1700000
4,11,102000,1,0,0,200000
37,5,30000,0,0,0,450000
46,8,68500,1,2,0,585000
14,4,6700,0,0,0,650000
28,10,88000,1,1,0,499000
22,7,25000,0,0,0,560000
7,15,67000,1,0,0,160000
2,7,74000,1,0,0,575000
46,4,100000,0,1,0,800000
20,4,98000,1,1,1,2700000
77,4,21000,1,0,0,970000
28,10,230000,0,1,1,475000
7,8,27000,0,1,0,450000
18,5,13000,1,0,1,895000
4,7,89000,1,2,0,310000
17,3,70000,0,1,0,1300000
93,3,16000,1,0,1,1975000
2,8,57000,1,1,0,450000
13,5,186000,1,1,1,1350000
4,7,41123,1,0,0,385000
64,7,72000,1,1,0,475000
31,9,90566,1,1,0,250000
39,5,56000,1,0,1,1475000
66,7,51000,1,1,1,850000
4,6,55000,1,2,0,335000
15,5,50000,1,0,0,550000
43,7,70400,1,1,1,2045000
36,4,15000,0,0,0,440000
32,3,62000,1,1,0,900000
17,6,45000,1,1,1,1025000
23,2,20000,0,0,0,425000
7,3,13000,1,0,1,670000
2,6,42000,1,0,0,490000
11,3,15700,1,0,1,920000
16,6,50000,1,0,1,525000
46,4,70000,1,1,0,910000
11,5,48448,1,0,0,675000
18,3,21000,1,0,1,1185000
32,3,51000,1,1,0,950000
27,2,14322,1,0,0,315000
18,5,64029,1,0,0,750000
15,9,37809,1,0,0,335000
4,5,29000,1,0,1,450000
67,3,33000,1,1,1,951000
21,5,95518,1,0,0,295000
4,7,25978,1,0,0,325000
3,2,15000,1,0,1,1145000
22,5,45000,1,0,0,550000
33,2,15000,0,0,0,530000
10,7,55000,1,1,1,1600000
64,7,34000,1,1,0,485000
36,4,25000,0,0,1,500000
11,3,30000,1,0,0,765000
36,7,66000,1,2,0,360000
13,4,7000,1,1,0,1895000
1,8,30000,0,0,0,320000
94,3,17500,1,0,0,1335000
33,4,28000,1,0,0,445000
4,12,87000,1,0,0,200000
95,10,70000,1,1,1,1100000
24,6,110000,0,1,0,1300000
18,11,80000,0,0,1,300000
64,7,36000,1,1,0,530000
20,9,102000,1,1,1,1425000
60,2,11000,1,0,1,2000000
34,8,89929,1,1,0,441000
32,4,55000,1,1,0,925000
18,2,11200,1,0,1,1275000
28,7,46000,1,1,0,825000
94,4,21000,1,0,1,1499000
27,2,10000,0,0,0,320000
21,4,19000,1,0,1,365000
5,11,70000,0,0,0,190000
12,10,58000,1,1,1,1090000
16,9,45000,1,0,0,355000
1,7,89000,1,1,0,425000
18,7,89000,1,1,0,575000
8,4,51000,1,1,1,980000
1,1,5000,0,0,0,800000
4,5,41224,1,2,0,395000
15,4,20000,0,0,0,650000
31,9,25000,0,0,0,295000
13,9,120000,0,1,0,850000
27,4,45000,1,0,0,255000
76,11,47000,1,0,0,475000
7,7,13100,1,0,0,460000
4,6,56000,1,0,0,395000
42,4,15000,0,0,0,700000
51,8,55000,1,0,0,335000
8,3,28000,1,1,1,1150000
0,5,60000,0,0,0,264000
7,5,20000,1,0,0,525000
36,5,52250,1,0,0,395000
64,7,74571,1,1,0,475000
8,1,3900,1,0,1,1190000
64,9,77000,1,1,0,370000
53,2,10000,0,1,1,5700000
53,10,66000,1,1,1,925000
0,10,52349,1,0,0,214000
2,6,34000,1,0,0,495000
16,4,64253,1,1,0,850000
13,8,80000,1,1,0,600000
3,5,70000,0,1,0,650000
32,3,55000,1,1,0,874000
15,6,68000,1,1,0,676000
21,5,21445,1,0,0,345000
2,7,30000,0,0,0,470000
1,6,38597,1,1,0,491000
0,9,53800,1,2,0,235000
26,2,8500,1,0,0,600000
2,4,25000,0,0,0,635000
7,6,90000,0,1,0,500000
2,12,88000,1,0,0,275000
77,6,59000,1,1,0,875000
15,4,110000,0,2,0,450000
66,10,54000,1,0,0,479000
96,3,5986,1,0,1,375000
64,9,85000,1,1,0,350000
7,7,62500,1,1,0,485000
30,3,50000,0,1,0,800000
5,12,84255,1,0,0,215000
17,5,20000,1,1,0,1000000
8,7,100000,0,1,0,700000
14,6,60000,1,1,0,675000
61,3,120000,0,1,0,1200000
57,7,28001,1,1,1,1895000
0,9,43000,1,0,0,230000
2,6,18000,1,0,0,600000
46,3,62000,0,0,0,815000
11,4,50000,0,0,0,680000
46,3,26938,2,2,0,855000
24,6,72500,1,1,0,811000
66,5,65000,1,0,1,1515000
8,9,55000,0,1,0,450000
2,10,115000,0,0,0,325000
41,5,53000,0,0,0,400000
43,6,44000,1,1,1,2300000
2,6,31695,1,0,0,589000
2,5,37962,1,1,0,715000
46,8,58277,1,0,0,590000
53,12,71000,1,1,1,851000
15,3,53000,1,1,0,753000
0,13,80000,1,0,0,135000
2,10,25590,1,0,0,319000
7,6,41000,1,0,0,515000
0,12,46000,1,0,0,150000
44,9,110000,0,1,1,940000
4,9,42710,1,0,0,285000
52,7,52121,1,1,1,1700000
42,3,30000,0,0,0,740000
24,7,43943,1,1,0,775000
9,8,75704,1,1,0,590000
7,5,60000,1,1,0,590000
46,6,98000,1,1,0,750000
4,7,43000,0,0,0,380000
8,8,60000,1,1,0,485000
1,4,10000,1,0,0,500000
1,5,29901,1,0,0,450000
79,8,43715,1,1,1,3500000
24,5,49000,1,1,1,1300000
32,4,54452,1,1,0,850000
0,6,70000,0,0,0,210000
64,7,69000,1,0,1,450000
50,5,145000,1,1,1,2850000
15,3,29000,1,1,1,775000
